L1,L2,Score,New_Score
p23_stor3,wne_stori,1,0.2
p23_stor3,yai_bildingE,8,1
p23_stor3,wb5_s3tor,2,0.4
p23_stor3,yah_Starak,4,0.666666666666667
p23_stor3,ydg_estari,3,0.5
p23_stor3,p25_stor3i,1,0.166666666666667
p23_stor3,diq_ustare,3,0.5
p24_storai,ps5_stor3i,1,0.166666666666667
p24_storai,wne_stori,1,0.166666666666667
p24_storai,yai_bildingE,8,1
p24_storai,wb5_s3tor,3,0.5
p24_storai,yah_Starak,3,0.5
p24_storai,ydg_estari,3,0.5
p24_storai,p25_stor3i,1,0.166666666666667
p24_storai,diq_ustare,4,0.666666666666667
ps5_stor3i,wne_stori,1,0.166666666666667
ps5_stor3i,yai_bildingE,8,1
ps5_stor3i,wb5_s3tor,3,0.5
ps5_stor3i,yah_Starak,4,0.666666666666667
ps5_stor3i,ydg_estari,3,0.5
ps5_stor3i,p25_stor3i,0,0
ps5_stor3i,diq_ustare,4,0.666666666666667
wne_stori,yai_bildingE,7,0.875
wne_stori,wb5_s3tor,2,0.4
wne_stori,yah_Starak,4,0.666666666666667
wne_stori,ydg_estari,2,0.333333333333333
wne_stori,p25_stor3i,1,0.166666666666667
wne_stori,diq_ustare,3,0.5
yai_bildingE,wb5_s3tor,8,1
yai_bildingE,yah_Starak,8,1
yai_bildingE,ydg_estari,8,1
yai_bildingE,p25_stor3i,8,1
yai_bildingE,diq_ustare,8,1
wb5_s3tor,yah_Starak,5,0.833333333333333
wb5_s3tor,ydg_estari,4,0.666666666666667
wb5_s3tor,p25_stor3i,3,0.5
wb5_s3tor,diq_ustare,4,0.666666666666667
yah_Starak,ydg_estari,4,0.666666666666667
yah_Starak,p25_stor3i,4,0.666666666666667
yah_Starak,diq_ustare,4,0.666666666666667
ydg_estari,p25_stor3i,3,0.5
ydg_estari,diq_ustare,2,0.333333333333333
p25_stor3i,diq_ustare,4,0.666666666666667
av1_afS,av2_ap,2,0.666666666666667
av1_afS,pb1_ub3,3,1
av1_afS,pb2_oba,3,1
av1_afS,bql_73w,3,1
av1_afS,bgp_ab,2,0.666666666666667
av1_afS,bgn_ap,2,0.666666666666667
av1_afS,ps1_eb3,3,1
av1_afS,pb3_ub3,3,1
av1_afS,pb4_ub3,3,1
av1_afS,wb1_yuphkh,6,1
av1_afS,pt1_ob3,3,1
av1_afS,wb2_yuphkh,6,1
av1_afS,pb5_ub3,3,1
av1_afS,pb6_ub3,3,1
av1_afS,os1_don,3,1
av1_afS,pb7_ub3,3,1
av1_afS,prs_Ew,3,1
av1_afS,glk_ab,2,0.666666666666667
av1_afS,hac_awi,2,0.666666666666667
av1_afS,pb8_ub3,3,1
av1_afS,os2_don,3,1
av1_afS,wb3_yuphkh,6,1
av1_afS,pb9_ub3,3,1
av1_afS,p10_ob3,3,1
av1_afS,jdt_Xov,3,1
av1_afS,pt2_ub3,3,1
av1_afS,ps2_ob3,3,1
av1_afS,kiu_uw3,3,1
av1_afS,zum_hau,3,1
av1_afS,ckb_ow,3,1
av1_afS,kmr_av,2,0.666666666666667
av1_afS,ps3_ub3,3,1
av1_afS,lrl_Xaw,3,1
av1_afS,lsa_Ew,3,1
av1_afS,luz_73w,3,1
av1_afS,p11_ob3,3,1
av1_afS,p12_obah,4,1
av1_afS,p13_ub3,3,1
av1_afS,kfm_o,3,1
av1_afS,p14_ub3,3,1
av1_afS,ps4_eb3h,4,1
av1_afS,p15_oba,3,1
av1_afS,mnj_yoxo,4,1
av1_afS,ntz_ov,3,1
av1_afS,p16_ob3,3,1
av1_afS,p17_ub3,3,1
av1_afS,p18_ob3,3,1
av1_afS,oru_w3kh,4,1
av1_afS,prc_ow,3,1
av1_afS,p19_ob3,3,1
av1_afS,pt3_w3b3,4,1
av1_afS,pes_3b,3,1
av1_afS,p20_ob3,3,1
av1_afS,pt4_ub3,3,1
av1_afS,pt5_wob3,4,1
av1_afS,srz_u,3,1
av1_afS,p21_ub3,3,1
av1_afS,sgh_xEc,3,1
av1_afS,siy_ow,3,1
av1_afS,sqo_ow,3,1
av1_afS,bcc_af,1,0.333333333333333
av1_afS,sdh_aw,2,0.666666666666667
av1_afS,fay_o,3,1
av1_afS,p22_ub3,3,1
av1_afS,tgk_ob,3,1
av1_afS,tly_ov,3,1
av1_afS,p23_ob3,3,1
av1_afS,p24_ob3,3,1
av1_afS,vaf_awE,2,0.666666666666667
av1_afS,ps5_yeb3,4,1
av1_afS,wne_ob3,3,1
av1_afS,yai_op,3,1
av1_afS,wb5_yupkh,5,1
av1_afS,yah_xex,3,1
av1_afS,ydg_y3xo,4,1
av1_afS,p25_oba,3,1
av1_afS,diq_aw,2,0.666666666666667
av2_ap,pb1_ub3,3,1
av2_ap,pb2_oba,3,1
av2_ap,bql_73w,3,1
av2_ap,bgp_ab,1,0.5
av2_ap,bgn_ap,0,0
av2_ap,ps1_eb3,3,1
av2_ap,pb3_ub3,3,1
av2_ap,pb4_ub3,3,1
av2_ap,wb1_yuphkh,5,0.833333333333333
av2_ap,pt1_ob3,3,1
av2_ap,wb2_yuphkh,5,0.833333333333333
av2_ap,pb5_ub3,3,1
av2_ap,pb6_ub3,3,1
av2_ap,os1_don,3,1
av2_ap,pb7_ub3,3,1
av2_ap,prs_Ew,2,1
av2_ap,glk_ab,1,0.5
av2_ap,hac_awi,2,0.666666666666667
av2_ap,pb8_ub3,3,1
av2_ap,os2_don,3,1
av2_ap,wb3_yuphkh,5,0.833333333333333
av2_ap,pb9_ub3,3,1
av2_ap,p10_ob3,3,1
av2_ap,jdt_Xov,3,1
av2_ap,pt2_ub3,3,1
av2_ap,ps2_ob3,3,1
av2_ap,kiu_uw3,3,1
av2_ap,zum_hau,2,0.666666666666667
av2_ap,ckb_ow,2,1
av2_ap,kmr_av,1,0.5
av2_ap,ps3_ub3,3,1
av2_ap,lrl_Xaw,2,0.666666666666667
av2_ap,lsa_Ew,2,1
av2_ap,luz_73w,3,1
av2_ap,p11_ob3,3,1
av2_ap,p12_obah,3,0.75
av2_ap,p13_ub3,3,1
av2_ap,kfm_o,2,1
av2_ap,p14_ub3,3,1
av2_ap,ps4_eb3h,4,1
av2_ap,p15_oba,3,1
av2_ap,mnj_yoxo,4,1
av2_ap,ntz_ov,2,1
av2_ap,p16_ob3,3,1
av2_ap,p17_ub3,3,1
av2_ap,p18_ob3,3,1
av2_ap,oru_w3kh,4,1
av2_ap,prc_ow,2,1
av2_ap,p19_ob3,3,1
av2_ap,pt3_w3b3,4,1
av2_ap,pes_3b,2,1
av2_ap,p20_ob3,3,1
av2_ap,pt4_ub3,3,1
av2_ap,pt5_wob3,4,1
av2_ap,srz_u,2,1
av2_ap,p21_ub3,3,1
av2_ap,sgh_xEc,3,1
av2_ap,siy_ow,2,1
av2_ap,sqo_ow,2,1
av2_ap,bcc_af,1,0.5
av2_ap,sdh_aw,1,0.5
av2_ap,fay_o,2,1
av2_ap,p22_ub3,3,1
av2_ap,tgk_ob,2,1
av2_ap,tly_ov,2,1
av2_ap,p23_ob3,3,1
av2_ap,p24_ob3,3,1
av2_ap,vaf_awE,2,0.666666666666667
av2_ap,ps5_yeb3,4,1
av2_ap,wne_ob3,3,1
av2_ap,yai_op,1,0.5
av2_ap,wb5_yupkh,4,0.8
av2_ap,yah_xex,3,1
av2_ap,ydg_y3xo,4,1
av2_ap,p25_oba,3,1
av2_ap,diq_aw,1,0.5
pb1_ub3,pb2_oba,2,0.666666666666667
pb1_ub3,bql_73w,3,1
pb1_ub3,bgp_ab,2,0.666666666666667
pb1_ub3,bgn_ap,3,1
pb1_ub3,ps1_eb3,1,0.333333333333333
pb1_ub3,pb3_ub3,0,0
pb1_ub3,pb4_ub3,0,0
pb1_ub3,wb1_yuphkh,5,0.833333333333333
pb1_ub3,pt1_ob3,1,0.333333333333333
pb1_ub3,wb2_yuphkh,5,0.833333333333333
pb1_ub3,pb5_ub3,0,0
pb1_ub3,pb6_ub3,0,0
pb1_ub3,os1_don,3,1
pb1_ub3,pb7_ub3,0,0
pb1_ub3,prs_Ew,3,1
pb1_ub3,glk_ab,2,0.666666666666667
pb1_ub3,hac_awi,3,1
pb1_ub3,pb8_ub3,0,0
pb1_ub3,os2_don,3,1
pb1_ub3,wb3_yuphkh,5,0.833333333333333
pb1_ub3,pb9_ub3,0,0
pb1_ub3,p10_ob3,1,0.333333333333333
pb1_ub3,jdt_Xov,3,1
pb1_ub3,pt2_ub3,0,0
pb1_ub3,ps2_ob3,1,0.333333333333333
pb1_ub3,kiu_uw3,1,0.333333333333333
pb1_ub3,zum_hau,3,1
pb1_ub3,ckb_ow,3,1
pb1_ub3,kmr_av,3,1
pb1_ub3,ps3_ub3,0,0
pb1_ub3,lrl_Xaw,3,1
pb1_ub3,lsa_Ew,3,1
pb1_ub3,luz_73w,3,1
pb1_ub3,p11_ob3,1,0.333333333333333
pb1_ub3,p12_obah,3,0.75
pb1_ub3,p13_ub3,0,0
pb1_ub3,kfm_o,3,1
pb1_ub3,p14_ub3,0,0
pb1_ub3,ps4_eb3h,2,0.5
pb1_ub3,p15_oba,2,0.666666666666667
pb1_ub3,mnj_yoxo,4,1
pb1_ub3,ntz_ov,3,1
pb1_ub3,p16_ob3,1,0.333333333333333
pb1_ub3,p17_ub3,0,0
pb1_ub3,p18_ob3,1,0.333333333333333
pb1_ub3,oru_w3kh,4,1
pb1_ub3,prc_ow,3,1
pb1_ub3,p19_ob3,1,0.333333333333333
pb1_ub3,pt3_w3b3,2,0.5
pb1_ub3,pes_3b,2,0.666666666666667
pb1_ub3,p20_ob3,1,0.333333333333333
pb1_ub3,pt4_ub3,0,0
pb1_ub3,pt5_wob3,2,0.5
pb1_ub3,srz_u,2,0.666666666666667
pb1_ub3,p21_ub3,0,0
pb1_ub3,sgh_xEc,3,1
pb1_ub3,siy_ow,3,1
pb1_ub3,sqo_ow,3,1
pb1_ub3,bcc_af,3,1
pb1_ub3,sdh_aw,3,1
pb1_ub3,fay_o,3,1
pb1_ub3,p22_ub3,0,0
pb1_ub3,tgk_ob,2,0.666666666666667
pb1_ub3,tly_ov,3,1
pb1_ub3,p23_ob3,1,0.333333333333333
pb1_ub3,p24_ob3,1,0.333333333333333
pb1_ub3,vaf_awE,3,1
pb1_ub3,ps5_yeb3,2,0.5
pb1_ub3,wne_ob3,1,0.333333333333333
pb1_ub3,yai_op,3,1
pb1_ub3,wb5_yupkh,4,0.8
pb1_ub3,yah_xex,3,1
pb1_ub3,ydg_y3xo,4,1
pb1_ub3,p25_oba,2,0.666666666666667
pb1_ub3,diq_aw,3,1
pb2_oba,bql_73w,3,1
pb2_oba,bgp_ab,2,0.666666666666667
pb2_oba,bgn_ap,3,1
pb2_oba,ps1_eb3,2,0.666666666666667
pb2_oba,pb3_ub3,2,0.666666666666667
pb2_oba,pb4_ub3,2,0.666666666666667
pb2_oba,wb1_yuphkh,6,1
pb2_oba,pt1_ob3,1,0.333333333333333
pb2_oba,wb2_yuphkh,6,1
pb2_oba,pb5_ub3,2,0.666666666666667
pb2_oba,pb6_ub3,2,0.666666666666667
pb2_oba,os1_don,3,1
pb2_oba,pb7_ub3,2,0.666666666666667
pb2_oba,prs_Ew,3,1
pb2_oba,glk_ab,2,0.666666666666667
pb2_oba,hac_awi,3,1
pb2_oba,pb8_ub3,2,0.666666666666667
pb2_oba,os2_don,3,1
pb2_oba,wb3_yuphkh,6,1
pb2_oba,pb9_ub3,2,0.666666666666667
pb2_oba,p10_ob3,1,0.333333333333333
pb2_oba,jdt_Xov,3,1
pb2_oba,pt2_ub3,2,0.666666666666667
pb2_oba,ps2_ob3,1,0.333333333333333
pb2_oba,kiu_uw3,3,1
pb2_oba,zum_hau,3,1
pb2_oba,ckb_ow,2,0.666666666666667
pb2_oba,kmr_av,3,1
pb2_oba,ps3_ub3,2,0.666666666666667
pb2_oba,lrl_Xaw,3,1
pb2_oba,lsa_Ew,3,1
pb2_oba,luz_73w,3,1
pb2_oba,p11_ob3,1,0.333333333333333
pb2_oba,p12_obah,1,0.25
pb2_oba,p13_ub3,2,0.666666666666667
pb2_oba,kfm_o,2,0.666666666666667
pb2_oba,p14_ub3,2,0.666666666666667
pb2_oba,ps4_eb3h,3,0.75
pb2_oba,p15_oba,0,0
pb2_oba,mnj_yoxo,3,0.75
pb2_oba,ntz_ov,2,0.666666666666667
pb2_oba,p16_ob3,1,0.333333333333333
pb2_oba,p17_ub3,2,0.666666666666667
pb2_oba,p18_ob3,1,0.333333333333333
pb2_oba,oru_w3kh,4,1
pb2_oba,prc_ow,2,0.666666666666667
pb2_oba,p19_ob3,1,0.333333333333333
pb2_oba,pt3_w3b3,3,0.75
pb2_oba,pes_3b,2,0.666666666666667
pb2_oba,p20_ob3,1,0.333333333333333
pb2_oba,pt4_ub3,2,0.666666666666667
pb2_oba,pt5_wob3,2,0.5
pb2_oba,srz_u,3,1
pb2_oba,p21_ub3,2,0.666666666666667
pb2_oba,sgh_xEc,3,1
pb2_oba,siy_ow,2,0.666666666666667
pb2_oba,sqo_ow,2,0.666666666666667
pb2_oba,bcc_af,3,1
pb2_oba,sdh_aw,3,1
pb2_oba,fay_o,2,0.666666666666667
pb2_oba,p22_ub3,2,0.666666666666667
pb2_oba,tgk_ob,1,0.333333333333333
pb2_oba,tly_ov,2,0.666666666666667
pb2_oba,p23_ob3,1,0.333333333333333
pb2_oba,p24_ob3,1,0.333333333333333
pb2_oba,vaf_awE,3,1
pb2_oba,ps5_yeb3,3,0.75
pb2_oba,wne_ob3,1,0.333333333333333
pb2_oba,yai_op,2,0.666666666666667
pb2_oba,wb5_yupkh,5,1
pb2_oba,yah_xex,3,1
pb2_oba,ydg_y3xo,4,1
pb2_oba,p25_oba,0,0
pb2_oba,diq_aw,3,1
bql_73w,bgp_ab,3,1
bql_73w,bgn_ap,3,1
bql_73w,ps1_eb3,3,1
bql_73w,pb3_ub3,3,1
bql_73w,pb4_ub3,3,1
bql_73w,wb1_yuphkh,6,1
bql_73w,pt1_ob3,3,1
bql_73w,wb2_yuphkh,6,1
bql_73w,pb5_ub3,3,1
bql_73w,pb6_ub3,3,1
bql_73w,os1_don,3,1
bql_73w,pb7_ub3,3,1
bql_73w,prs_Ew,2,0.666666666666667
bql_73w,glk_ab,3,1
bql_73w,hac_awi,3,1
bql_73w,pb8_ub3,3,1
bql_73w,os2_don,3,1
bql_73w,wb3_yuphkh,6,1
bql_73w,pb9_ub3,3,1
bql_73w,p10_ob3,3,1
bql_73w,jdt_Xov,3,1
bql_73w,pt2_ub3,3,1
bql_73w,ps2_ob3,3,1
bql_73w,kiu_uw3,3,1
bql_73w,zum_hau,3,1
bql_73w,ckb_ow,2,0.666666666666667
bql_73w,kmr_av,3,1
bql_73w,ps3_ub3,3,1
bql_73w,lrl_Xaw,2,0.666666666666667
bql_73w,lsa_Ew,2,0.666666666666667
bql_73w,luz_73w,0,0
bql_73w,p11_ob3,3,1
bql_73w,p12_obah,4,1
bql_73w,p13_ub3,3,1
bql_73w,kfm_o,3,1
bql_73w,p14_ub3,3,1
bql_73w,ps4_eb3h,3,0.75
bql_73w,p15_oba,3,1
bql_73w,mnj_yoxo,4,1
bql_73w,ntz_ov,3,1
bql_73w,p16_ob3,3,1
bql_73w,p17_ub3,3,1
bql_73w,p18_ob3,3,1
bql_73w,oru_w3kh,3,0.75
bql_73w,prc_ow,2,0.666666666666667
bql_73w,p19_ob3,3,1
bql_73w,pt3_w3b3,3,0.75
bql_73w,pes_3b,2,0.666666666666667
bql_73w,p20_ob3,3,1
bql_73w,pt4_ub3,3,1
bql_73w,pt5_wob3,4,1
bql_73w,srz_u,3,1
bql_73w,p21_ub3,3,1
bql_73w,sgh_xEc,3,1
bql_73w,siy_ow,2,0.666666666666667
bql_73w,sqo_ow,2,0.666666666666667
bql_73w,bcc_af,3,1
bql_73w,sdh_aw,2,0.666666666666667
bql_73w,fay_o,3,1
bql_73w,p22_ub3,3,1
bql_73w,tgk_ob,3,1
bql_73w,tly_ov,3,1
bql_73w,p23_ob3,3,1
bql_73w,p24_ob3,3,1
bql_73w,vaf_awE,3,1
bql_73w,ps5_yeb3,4,1
bql_73w,wne_ob3,3,1
bql_73w,yai_op,3,1
bql_73w,wb5_yupkh,5,1
bql_73w,yah_xex,3,1
bql_73w,ydg_y3xo,3,0.75
bql_73w,p25_oba,3,1
bql_73w,diq_aw,2,0.666666666666667
bgp_ab,bgn_ap,1,0.5
bgp_ab,ps1_eb3,2,0.666666666666667
bgp_ab,pb3_ub3,2,0.666666666666667
bgp_ab,pb4_ub3,2,0.666666666666667
bgp_ab,wb1_yuphkh,6,1
bgp_ab,pt1_ob3,2,0.666666666666667
bgp_ab,wb2_yuphkh,6,1
bgp_ab,pb5_ub3,2,0.666666666666667
bgp_ab,pb6_ub3,2,0.666666666666667
bgp_ab,os1_don,3,1
bgp_ab,pb7_ub3,2,0.666666666666667
bgp_ab,prs_Ew,2,1
bgp_ab,glk_ab,0,0
bgp_ab,hac_awi,2,0.666666666666667
bgp_ab,pb8_ub3,2,0.666666666666667
bgp_ab,os2_don,3,1
bgp_ab,wb3_yuphkh,6,1
bgp_ab,pb9_ub3,2,0.666666666666667
bgp_ab,p10_ob3,2,0.666666666666667
bgp_ab,jdt_Xov,3,1
bgp_ab,pt2_ub3,2,0.666666666666667
bgp_ab,ps2_ob3,2,0.666666666666667
bgp_ab,kiu_uw3,3,1
bgp_ab,zum_hau,2,0.666666666666667
bgp_ab,ckb_ow,2,1
bgp_ab,kmr_av,1,0.5
bgp_ab,ps3_ub3,2,0.666666666666667
bgp_ab,lrl_Xaw,2,0.666666666666667
bgp_ab,lsa_Ew,2,1
bgp_ab,luz_73w,3,1
bgp_ab,p11_ob3,2,0.666666666666667
bgp_ab,p12_obah,3,0.75
bgp_ab,p13_ub3,2,0.666666666666667
bgp_ab,kfm_o,2,1
bgp_ab,p14_ub3,2,0.666666666666667
bgp_ab,ps4_eb3h,3,0.75
bgp_ab,p15_oba,2,0.666666666666667
bgp_ab,mnj_yoxo,4,1
bgp_ab,ntz_ov,2,1
bgp_ab,p16_ob3,2,0.666666666666667
bgp_ab,p17_ub3,2,0.666666666666667
bgp_ab,p18_ob3,2,0.666666666666667
bgp_ab,oru_w3kh,4,1
bgp_ab,prc_ow,2,1
bgp_ab,p19_ob3,2,0.666666666666667
bgp_ab,pt3_w3b3,3,0.75
bgp_ab,pes_3b,1,0.5
bgp_ab,p20_ob3,2,0.666666666666667
bgp_ab,pt4_ub3,2,0.666666666666667
bgp_ab,pt5_wob3,3,0.75
bgp_ab,srz_u,2,1
bgp_ab,p21_ub3,2,0.666666666666667
bgp_ab,sgh_xEc,3,1
bgp_ab,siy_ow,2,1
bgp_ab,sqo_ow,2,1
bgp_ab,bcc_af,1,0.5
bgp_ab,sdh_aw,1,0.5
bgp_ab,fay_o,2,1
bgp_ab,p22_ub3,2,0.666666666666667
bgp_ab,tgk_ob,1,0.5
bgp_ab,tly_ov,2,1
bgp_ab,p23_ob3,2,0.666666666666667
bgp_ab,p24_ob3,2,0.666666666666667
bgp_ab,vaf_awE,2,0.666666666666667
bgp_ab,ps5_yeb3,3,0.75
bgp_ab,wne_ob3,2,0.666666666666667
bgp_ab,yai_op,2,1
bgp_ab,wb5_yupkh,5,1
bgp_ab,yah_xex,3,1
bgp_ab,ydg_y3xo,4,1
bgp_ab,p25_oba,2,0.666666666666667
bgp_ab,diq_aw,1,0.5
bgn_ap,ps1_eb3,3,1
bgn_ap,pb3_ub3,3,1
bgn_ap,pb4_ub3,3,1
bgn_ap,wb1_yuphkh,5,0.833333333333333
bgn_ap,pt1_ob3,3,1
bgn_ap,wb2_yuphkh,5,0.833333333333333
bgn_ap,pb5_ub3,3,1
bgn_ap,pb6_ub3,3,1
bgn_ap,os1_don,3,1
bgn_ap,pb7_ub3,3,1
bgn_ap,prs_Ew,2,1
bgn_ap,glk_ab,1,0.5
bgn_ap,hac_awi,2,0.666666666666667
bgn_ap,pb8_ub3,3,1
bgn_ap,os2_don,3,1
bgn_ap,wb3_yuphkh,5,0.833333333333333
bgn_ap,pb9_ub3,3,1
bgn_ap,p10_ob3,3,1
bgn_ap,jdt_Xov,3,1
bgn_ap,pt2_ub3,3,1
bgn_ap,ps2_ob3,3,1
bgn_ap,kiu_uw3,3,1
bgn_ap,zum_hau,2,0.666666666666667
bgn_ap,ckb_ow,2,1
bgn_ap,kmr_av,1,0.5
bgn_ap,ps3_ub3,3,1
bgn_ap,lrl_Xaw,2,0.666666666666667
bgn_ap,lsa_Ew,2,1
bgn_ap,luz_73w,3,1
bgn_ap,p11_ob3,3,1
bgn_ap,p12_obah,3,0.75
bgn_ap,p13_ub3,3,1
bgn_ap,kfm_o,2,1
bgn_ap,p14_ub3,3,1
bgn_ap,ps4_eb3h,4,1
bgn_ap,p15_oba,3,1
bgn_ap,mnj_yoxo,4,1
bgn_ap,ntz_ov,2,1
bgn_ap,p16_ob3,3,1
bgn_ap,p17_ub3,3,1
bgn_ap,p18_ob3,3,1
bgn_ap,oru_w3kh,4,1
bgn_ap,prc_ow,2,1
bgn_ap,p19_ob3,3,1
bgn_ap,pt3_w3b3,4,1
bgn_ap,pes_3b,2,1
bgn_ap,p20_ob3,3,1
bgn_ap,pt4_ub3,3,1
bgn_ap,pt5_wob3,4,1
bgn_ap,srz_u,2,1
bgn_ap,p21_ub3,3,1
bgn_ap,sgh_xEc,3,1
bgn_ap,siy_ow,2,1
bgn_ap,sqo_ow,2,1
bgn_ap,bcc_af,1,0.5
bgn_ap,sdh_aw,1,0.5
bgn_ap,fay_o,2,1
bgn_ap,p22_ub3,3,1
bgn_ap,tgk_ob,2,1
bgn_ap,tly_ov,2,1
bgn_ap,p23_ob3,3,1
bgn_ap,p24_ob3,3,1
bgn_ap,vaf_awE,2,0.666666666666667
bgn_ap,ps5_yeb3,4,1
bgn_ap,wne_ob3,3,1
bgn_ap,yai_op,1,0.5
bgn_ap,wb5_yupkh,4,0.8
bgn_ap,yah_xex,3,1
bgn_ap,ydg_y3xo,4,1
bgn_ap,p25_oba,3,1
bgn_ap,diq_aw,1,0.5
ps1_eb3,pb3_ub3,1,0.333333333333333
ps1_eb3,pb4_ub3,1,0.333333333333333
ps1_eb3,wb1_yuphkh,6,1
ps1_eb3,pt1_ob3,1,0.333333333333333
ps1_eb3,wb2_yuphkh,6,1
ps1_eb3,pb5_ub3,1,0.333333333333333
ps1_eb3,pb6_ub3,1,0.333333333333333
ps1_eb3,os1_don,3,1
ps1_eb3,pb7_ub3,1,0.333333333333333
ps1_eb3,prs_Ew,3,1
ps1_eb3,glk_ab,2,0.666666666666667
ps1_eb3,hac_awi,3,1
ps1_eb3,pb8_ub3,1,0.333333333333333
ps1_eb3,os2_don,3,1
ps1_eb3,wb3_yuphkh,6,1
ps1_eb3,pb9_ub3,1,0.333333333333333
ps1_eb3,p10_ob3,1,0.333333333333333
ps1_eb3,jdt_Xov,3,1
ps1_eb3,pt2_ub3,1,0.333333333333333
ps1_eb3,ps2_ob3,1,0.333333333333333
ps1_eb3,kiu_uw3,2,0.666666666666667
ps1_eb3,zum_hau,3,1
ps1_eb3,ckb_ow,3,1
ps1_eb3,kmr_av,3,1
ps1_eb3,ps3_ub3,1,0.333333333333333
ps1_eb3,lrl_Xaw,3,1
ps1_eb3,lsa_Ew,3,1
ps1_eb3,luz_73w,3,1
ps1_eb3,p11_ob3,1,0.333333333333333
ps1_eb3,p12_obah,3,0.75
ps1_eb3,p13_ub3,1,0.333333333333333
ps1_eb3,kfm_o,3,1
ps1_eb3,p14_ub3,1,0.333333333333333
ps1_eb3,ps4_eb3h,1,0.25
ps1_eb3,p15_oba,2,0.666666666666667
ps1_eb3,mnj_yoxo,4,1
ps1_eb3,ntz_ov,3,1
ps1_eb3,p16_ob3,1,0.333333333333333
ps1_eb3,p17_ub3,1,0.333333333333333
ps1_eb3,p18_ob3,1,0.333333333333333
ps1_eb3,oru_w3kh,4,1
ps1_eb3,prc_ow,3,1
ps1_eb3,p19_ob3,1,0.333333333333333
ps1_eb3,pt3_w3b3,2,0.5
ps1_eb3,pes_3b,2,0.666666666666667
ps1_eb3,p20_ob3,1,0.333333333333333
ps1_eb3,pt4_ub3,1,0.333333333333333
ps1_eb3,pt5_wob3,2,0.5
ps1_eb3,srz_u,3,1
ps1_eb3,p21_ub3,1,0.333333333333333
ps1_eb3,sgh_xEc,3,1
ps1_eb3,siy_ow,3,1
ps1_eb3,sqo_ow,3,1
ps1_eb3,bcc_af,3,1
ps1_eb3,sdh_aw,3,1
ps1_eb3,fay_o,3,1
ps1_eb3,p22_ub3,1,0.333333333333333
ps1_eb3,tgk_ob,2,0.666666666666667
ps1_eb3,tly_ov,3,1
ps1_eb3,p23_ob3,1,0.333333333333333
ps1_eb3,p24_ob3,1,0.333333333333333
ps1_eb3,vaf_awE,3,1
ps1_eb3,ps5_yeb3,1,0.25
ps1_eb3,wne_ob3,1,0.333333333333333
ps1_eb3,yai_op,3,1
ps1_eb3,wb5_yupkh,5,1
ps1_eb3,yah_xex,3,1
ps1_eb3,ydg_y3xo,4,1
ps1_eb3,p25_oba,2,0.666666666666667
ps1_eb3,diq_aw,3,1
pb3_ub3,pb4_ub3,0,0
pb3_ub3,wb1_yuphkh,5,0.833333333333333
pb3_ub3,pt1_ob3,1,0.333333333333333
pb3_ub3,wb2_yuphkh,5,0.833333333333333
pb3_ub3,pb5_ub3,0,0
pb3_ub3,pb6_ub3,0,0
pb3_ub3,os1_don,3,1
pb3_ub3,pb7_ub3,0,0
pb3_ub3,prs_Ew,3,1
pb3_ub3,glk_ab,2,0.666666666666667
pb3_ub3,hac_awi,3,1
pb3_ub3,pb8_ub3,0,0
pb3_ub3,os2_don,3,1
pb3_ub3,wb3_yuphkh,5,0.833333333333333
pb3_ub3,pb9_ub3,0,0
pb3_ub3,p10_ob3,1,0.333333333333333
pb3_ub3,jdt_Xov,3,1
pb3_ub3,pt2_ub3,0,0
pb3_ub3,ps2_ob3,1,0.333333333333333
pb3_ub3,kiu_uw3,1,0.333333333333333
pb3_ub3,zum_hau,3,1
pb3_ub3,ckb_ow,3,1
pb3_ub3,kmr_av,3,1
pb3_ub3,ps3_ub3,0,0
pb3_ub3,lrl_Xaw,3,1
pb3_ub3,lsa_Ew,3,1
pb3_ub3,luz_73w,3,1
pb3_ub3,p11_ob3,1,0.333333333333333
pb3_ub3,p12_obah,3,0.75
pb3_ub3,p13_ub3,0,0
pb3_ub3,kfm_o,3,1
pb3_ub3,p14_ub3,0,0
pb3_ub3,ps4_eb3h,2,0.5
pb3_ub3,p15_oba,2,0.666666666666667
pb3_ub3,mnj_yoxo,4,1
pb3_ub3,ntz_ov,3,1
pb3_ub3,p16_ob3,1,0.333333333333333
pb3_ub3,p17_ub3,0,0
pb3_ub3,p18_ob3,1,0.333333333333333
pb3_ub3,oru_w3kh,4,1
pb3_ub3,prc_ow,3,1
pb3_ub3,p19_ob3,1,0.333333333333333
pb3_ub3,pt3_w3b3,2,0.5
pb3_ub3,pes_3b,2,0.666666666666667
pb3_ub3,p20_ob3,1,0.333333333333333
pb3_ub3,pt4_ub3,0,0
pb3_ub3,pt5_wob3,2,0.5
pb3_ub3,srz_u,2,0.666666666666667
pb3_ub3,p21_ub3,0,0
pb3_ub3,sgh_xEc,3,1
pb3_ub3,siy_ow,3,1
pb3_ub3,sqo_ow,3,1
pb3_ub3,bcc_af,3,1
pb3_ub3,sdh_aw,3,1
pb3_ub3,fay_o,3,1
pb3_ub3,p22_ub3,0,0
pb3_ub3,tgk_ob,2,0.666666666666667
pb3_ub3,tly_ov,3,1
pb3_ub3,p23_ob3,1,0.333333333333333
pb3_ub3,p24_ob3,1,0.333333333333333
pb3_ub3,vaf_awE,3,1
pb3_ub3,ps5_yeb3,2,0.5
